,A,B,C,D,E,F,G,H,J,K
4.0,6368796,6254553,5651142,6339136,4665575,5156435,6135171,6260490,5211712,4773788
11.0,6570582,6453129,5801256,6543376,4814270,5300135,6339657,6459320,5372400,4926738
18.0,6624909,6522276,6011061,6620928,4966413,5467306,6547098,6528350,5545672,5113337
