,A,B,C,D,E,F,G,H
9.0,12643,12538,12989,13217,13449,13018,12556,12712
18.0,13151,12478,13442,13741,14022,13466,12733,13062
27.0,13283,12915,13998,14256,14498,14026,13337,13624
