,1,10,2,3,4,5,6,7,8,9
7.0,6023088,4766286,5984308,4741023,7094355,4769494,5776004,6034168,4758266,6911175
18.0,6207570,4958365,6158264,4742226,7372350,4649194,6038046,6274050,4614307,7225935
29.0,6458532,5163276,6406456,4805183,7720005,4888190,6312830,6406456,4806386,7457490
