,1,2,3,4,5,6,7,8
6.0,6088824,4758474,5670679,5996359,5798520,5670679,5670679,5627102
18.0,6042960,5661768,5643946,6319274,5938128,5643946,5643946,5880997
29.0,6186600,5817945,5821228,6541617,6156864,5821228,5821228,6022981
