,subjFloor,floorLv,unitNo,price,npsf,nfa
7.0/F低層A,7.0,低層,A,7494324,13479,556
18.0/F中層A,18.0,中層,A,7821808,14068,556
30.0/F高層A,30.0,高層,A,8109816,14586,556
7.0/F低層B,7.0,低層,B,10615374,12474,851
18.0/F中層B,18.0,中層,B,10874929,12779,851
30.0/F高層B,30.0,高層,B,11390635,13385,851
7.0/F低層C,7.0,低層,C,9972392,12968,769
18.0/F中層C,18.0,中層,C,10230007,13303,769
30.0/F高層C,30.0,高層,C,10630656,13824,769
7.0/F低層D,7.0,低層,D,7660568,13778,556
18.0/F中層D,18.0,中層,D,7810688,14048,556
30.0/F高層D,30.0,高層,D,8180984,14714,556
7.0/F低層E,7.0,低層,E,7631656,13726,556
18.0/F中層E,18.0,中層,E,7887972,14187,556
30.0/F高層E,30.0,高層,E,8328324,14979,556
7.0/F低層F,7.0,低層,F,10623735,13815,769
18.0/F中層F,18.0,中層,F,10781380,14020,769
30.0/F高層F,30.0,高層,F,11078983,14407,769
7.0/F低層G,7.0,低層,G,10423899,12249,851
18.0/F中層G,18.0,中層,G,10754938,12638,851
30.0/F高層G,30.0,高層,G,11246816,13216,851
7.0/F低層H,7.0,低層,H,7800124,14029,556
18.0/F中層H,18.0,中層,H,7864620,14145,556
30.0/F高層H,30.0,高層,H,8203780,14755,556
