,1,2,3,4,5,6,7,8
23.0,14154,13830,13997,14528,14543,13848,13680,14543
26.0,14304,13963,14132,14665,14680,14451,13812,14680
28.0,14409,14064,14234,14771,14786,14082,13912,14786
