,A,B,C,D,E,F,G
4.0,14971138,14941548,12691133,12658448,8224848,7806408,8507865
7.0,15152873,15122808,12912476,12872774,8324388,7901172,8611080
10.0,15334608,15304068,11024442,11726632,8423928,7995936,8714295
