,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層A,6.0,低層,A,3330950,9517,350,292,2,NKC
12.0/F中層A,12.0,中層,A,3222100,9206,350,139,1,NKC
19.0/F高層A,19.0,高層,A,3314850,9471,350,128,1,NKC
6.0/F低層B,6.0,低層,B,3304100,8930,370,91,1,NKC
12.0/F中層B,12.0,中層,B,3387720,9156,370,89,1,NKC
19.0/F高層B,19.0,高層,B,2968250,9575,310,78,1,NKC
6.0/F低層C,6.0,低層,C,4196910,11343,370,100,1,NKC
12.0/F中層C,12.0,中層,C,4305690,11637,370,109,1,NKC
19.0/F高層C,19.0,高層,C,4432600,11980,370,101,1,NKC
6.0/F低層D,6.0,低層,D,3142300,8978,350,94,1,NKC
12.0/F中層D,12.0,中層,D,3222100,9206,350,92,1,NKC
19.0/F高層D,19.0,高層,D,2134975,9085,235,56,1,NKC
