,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
6.0/F低層1,6.0,低層,1,12495160,16441,760,322,3,HQB
16.0/F中層1,16.0,中層,1,12996760,17101,760,329,3,HQB
26.0/F高層1,26.0,高層,1,13055280,17178,760,396,4,HQB
6.0/F低層10,6.0,低層,10,7235435,14215,509,356,4,HQB
16.0/F中層10,16.0,中層,10,7684373,15097,509,337,3,HQB
26.0/F高層10,26.0,高層,10,8204062,16118,509,332,4,HQB
6.0/F低層11,6.0,低層,11,7800000,16250,480,322,3,HQB
16.0/F中層11,16.0,中層,11,8276640,17243,480,355,4,HQB
26.0/F高層11,26.0,高層,11,9240576,18048,512,313,4,HQB
6.0/F低層12,6.0,低層,12,11042040,14529,760,331,3,HQB
16.0/F中層12,16.0,中層,12,11504120,15137,760,325,3,HQB
26.0/F高層12,26.0,高層,12,12221560,16081,760,369,4,HQB
6.0/F低層13,6.0,低層,13,11463840,15084,760,367,3,HQB
16.0/F中層13,16.0,中層,13,12587120,16562,760,377,4,HQB
26.0/F高層13,26.0,高層,13,13233880,17413,760,342,4,HQB
6.0/F低層14,6.0,低層,14,10489803,15269,687,323,3,HQB
16.0/F中層14,16.0,中層,14,11329317,16491,687,381,4,HQB
26.0/F高層14,26.0,高層,14,11385651,16573,687,348,4,HQB
6.0/F低層15,6.0,低層,15,10755672,15656,687,369,4,HQB
16.0/F中層15,16.0,中層,15,11448168,16664,687,339,4,HQB
26.0/F高層15,26.0,高層,15,11837697,17231,687,313,4,HQB
6.0/F低層16,6.0,低層,16,11301960,14871,760,390,4,HQB
16.0/F中層16,16.0,中層,16,12332520,16227,760,364,4,HQB
26.0/F高層16,26.0,高層,16,12986120,17087,760,329,4,HQB
6.0/F低層2,6.0,低層,2,10427973,15179,687,348,3,HQB
16.0/F中層2,16.0,中層,2,11402139,16597,687,355,4,HQB
26.0/F高層2,26.0,高層,2,11530608,16784,687,316,4,HQB
6.0/F低層3,6.0,低層,3,10823685,15755,687,351,3,HQB
16.0/F中層3,16.0,中層,3,11716098,17054,687,336,3,HQB
26.0/F高層3,26.0,高層,3,12308979,17917,687,321,3,HQB
6.0/F低層4,6.0,低層,4,11431920,15042,760,387,4,HQB
16.0/F中層4,16.0,中層,4,12344680,16243,760,397,4,HQB
26.0/F高層4,26.0,高層,4,13025640,17139,760,367,4,HQB
6.0/F低層5,6.0,低層,5,11609760,15276,760,405,4,HQB
16.0/F中層5,16.0,中層,5,12418400,16340,760,395,4,HQB
26.0/F高層5,26.0,高層,5,13065160,17191,760,360,4,HQB
6.0/F低層6,6.0,低層,6,8277504,16167,512,357,4,HQB
16.0/F中層6,16.0,中層,6,7506720,15639,480,339,3,HQB
26.0/F高層6,26.0,高層,6,7920000,16500,480,343,4,HQB
6.0/F低層7,6.0,低層,7,8283975,16275,509,344,4,HQB
16.0/F中層7,16.0,中層,7,8881541,17449,509,332,4,HQB
26.0/F高層7,26.0,高層,7,9257183,18187,509,307,4,HQB
6.0/F低層8,6.0,低層,8,11601400,15265,760,358,4,HQB
16.0/F中層8,16.0,中層,8,12433600,16360,760,353,4,HQB
26.0/F高層8,26.0,高層,8,13125960,17271,760,324,4,HQB
6.0/F低層9,6.0,低層,9,11601400,15265,760,358,4,HQB
16.0/F中層9,16.0,中層,9,12433600,16360,760,353,4,HQB
26.0/F高層9,26.0,高層,9,13125960,17271,760,324,4,HQB
