,11,12,13,14,15,17,18,20,21,22,23,24,4,7,9
10.0,2292082,2924312,2507216,2292082,2292082,2699995,2292082,2764317,2713950,2296955,2297398,1975866,2720796,2289867,2699995
20.0,2389542,3010539,2419661,2389542,2389542,2807665,2389542,2869452,2823486,2388656,2394858,2060448,3065541,2393086,2807665
29.0,2489660,3125861,2521135,2489660,2489660,2883810,2489660,2978988,2931066,2479914,2484344,2135124,2909061,2483458,2885750
