,subjFloor,floorLv,unitNo,price,npsf,nfa
14.0/F低層A,14.0,低層,A,6263040,16310,384
32.0/F中層A,32.0,中層,A,6778305,17515,387
52.0/F高層A,52.0,高層,A,6964600,17950,388
14.0/F低層B,14.0,低層,B,6019054,15394,391
32.0/F中層B,32.0,中層,B,6668114,17054,391
52.0/F高層B,52.0,高層,B,6809656,17416,391
14.0/F低層C,14.0,低層,C,9261913,16451,563
32.0/F中層C,32.0,中層,C,19331100,21150,914
52.0/F高層C,52.0,高層,C,18462800,20200,914
14.0/F低層D,14.0,低層,D,11376875,18203,625
32.0/F中層D,32.0,中層,D,12237500,19580,625
52.0/F高層D,52.0,高層,D,11980000,19168,625
14.0/F低層E,14.0,低層,E,11325625,18121,625
32.0/F中層E,32.0,中層,E,12128125,19405,625
52.0/F高層E,52.0,高層,E,12401875,19843,625
14.0/F低層F,14.0,低層,F,9393092,16684,563
32.0/F中層F,32.0,中層,F,19046838,21023,906
52.0/F高層F,52.0,高層,F,17970585,19857,905
14.0/F低層G,14.0,低層,G,6151680,16020,384
32.0/F中層G,32.0,中層,G,6660480,17345,384
52.0/F高層G,52.0,高層,G,6670464,17371,384
14.0/F低層H,14.0,低層,H,6123264,15946,384
32.0/F中層H,32.0,中層,H,6187356,15988,387
52.0/F高層H,52.0,高層,H,6690672,17244,388
