,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層1,6.0,低層,1,4204929,9407,447
15.0/F中層1,15.0,中層,1,4357803,9749,447
24.0/F高層1,24.0,高層,1,4568787,10221,447
6.0/F低層2,6.0,低層,2,4203974,9754,431
15.0/F中層2,15.0,中層,2,4348790,10090,431
24.0/F高層2,24.0,高層,2,4564721,10591,431
6.0/F低層3,6.0,低層,3,4344968,9304,467
15.0/F中層3,15.0,中層,3,4502814,9642,467
24.0/F高層3,24.0,高層,3,4713431,10093,467
6.0/F低層4,6.0,低層,4,4467750,9250,483
15.0/F中層4,15.0,中層,4,4640181,9607,483
24.0/F高層4,24.0,高層,4,4842075,10025,483
6.0/F低層5,6.0,低層,5,4168722,9326,447
15.0/F中層5,15.0,中層,5,4316232,9656,447
24.0/F高層5,24.0,高層,5,4510677,10091,447
6.0/F低層6,6.0,低層,6,4098379,9509,431
15.0/F中層6,15.0,中層,6,4244488,9848,431
24.0/F高層6,24.0,高層,6,4481538,10398,431
6.0/F低層7,6.0,低層,7,4391201,9403,467
15.0/F中層7,15.0,中層,7,4548113,9739,467
24.0/F高層7,24.0,高層,7,4747055,10165,467
6.0/F低層8,6.0,低層,8,4506390,9330,483
15.0/F中層8,15.0,中層,8,4626657,9579,483
24.0/F高層8,24.0,高層,8,4882647,10109,483
