,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
4.0/F低層A,4.0,低層,A,8562368,12128,706,165,2,NYL
8.0/F中層A,8.0,中層,A,8761460,12410,706,173,2,NYL
10.0/F高層A,10.0,高層,A,8858182,12547,706,173,2,NYL
4.0/F低層B,4.0,低層,B,6503688,12248,531,164,2,NYL
8.0/F中層B,8.0,中層,B,6656616,12536,531,172,2,NYL
10.0/F高層B,10.0,高層,B,6725646,12666,531,172,2,NYL
4.0/F低層C,4.0,低層,C,6357132,11972,531,268,3,NYL
8.0/F中層C,8.0,中層,C,6511653,12263,531,273,3,NYL
10.0/F高層C,10.0,高層,C,6583869,12399,531,270,3,NYL
4.0/F低層D,4.0,低層,D,6567696,11898,552,169,2,NYL
8.0/F中層D,8.0,中層,D,6721704,12177,552,177,2,NYL
10.0/F高層D,10.0,高層,D,6754824,12237,552,327,3,NYL
4.0/F低層E,4.0,低層,E,6541752,11851,552,214,2,NYL
8.0/F中層E,8.0,中層,E,6695208,12129,552,224,2,NYL
10.0/F高層E,10.0,高層,E,6765312,12256,552,232,2,NYL
4.0/F低層F,4.0,低層,F,5697630,10730,531,202,2,NYL
8.0/F中層F,8.0,中層,F,5800113,10923,531,390,3,NYL
10.0/F高層F,10.0,高層,F,5907906,11126,531,211,2,NYL
4.0/F低層G,4.0,低層,G,8059800,12120,665,218,2,NYL
8.0/F中層G,8.0,中層,G,8249325,12405,665,232,2,NYL
10.0/F高層G,10.0,高層,G,8337770,12538,665,227,2,NYL
4.0/F低層H,4.0,低層,H,8562368,12128,706,165,2,NYL
8.0/F中層H,8.0,中層,H,8761460,12410,706,173,2,NYL
10.0/F高層H,10.0,高層,H,8858182,12547,706,173,2,NYL
