,A,B,C,D,E,F,G,H
9.0,10934,13644,13527,11578,11789,14267,13785,11325
24.0,11145,14092,14445,11799,12294,15074,14404,11702
38.0,11404,14461,14735,11644,11895,15451,14589,11360
