,10,12,13,15,17,2,3,4,5,6,9
10.0,566,443,443,566,385,376,566,375,385,544,375
21.0,566,443,443,566,385,376,566,375,385,544,375
30.0,566,443,443,566,385,376,566,375,385,544,375
