,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
15.0/F低層A,15.0,低層,A,8368415,10715,781,329,3,ISL
32.0/F中層A,32.0,中層,A,9114270,11670,781,357,3,ISL
51.0/F高層A,51.0,高層,A,9684400,12400,781,370,4,ISL
15.0/F低層B,15.0,低層,B,10000048,11062,904,274,4,ISL
32.0/F中層B,32.0,中層,B,10887776,12044,904,276,4,ISL
51.0/F高層B,51.0,高層,B,13189360,14590,904,148,2,ISL
15.0/F低層C,15.0,低層,C,10287860,11110,926,312,4,ISL
32.0/F中層C,32.0,中層,C,10864272,12018,904,307,4,ISL
51.0/F高層C,51.0,高層,C,13189360,14590,904,148,2,ISL
15.0/F低層C & D,15.0,低層,C & D,,,,,,ISL
32.0/F中層C & D,32.0,中層,C & D,,,,,,ISL
51.0/F高層C & D,51.0,高層,C & D,,,,,,ISL
15.0/F低層CD,15.0,低層,CD,,,,,,ISL
32.0/F中層CD,32.0,中層,CD,,,,,,ISL
51.0/F高層CD,51.0,高層,CD,,,,,,ISL
15.0/F低層D,15.0,低層,D,8288280,10465,792,345,4,ISL
32.0/F中層D,32.0,中層,D,8722296,11013,792,371,4,ISL
51.0/F高層D,51.0,高層,D,9554688,12064,792,360,4,ISL
15.0/F低層E,15.0,低層,E,5923728,11943,496,362,3,ISL
32.0/F中層E,32.0,中層,E,6247120,12595,496,382,3,ISL
51.0/F高層E,51.0,高層,E,6769408,13648,496,370,3,ISL
15.0/F低層F,15.0,低層,F,5185708,12406,418,338,3,ISL
32.0/F中層F,32.0,中層,F,5532648,13236,418,415,3,ISL
51.0/F高層F,51.0,高層,F,6048420,14401,420,367,3,ISL
15.0/F低層G,15.0,低層,G,5343294,12783,418,353,3,ISL
32.0/F中層G,32.0,中層,G,5208280,12460,418,326,3,ISL
51.0/F高層G,51.0,高層,G,5710740,13597,420,360,3,ISL
15.0/F低層H,15.0,低層,H,5907126,11982,493,339,3,ISL
32.0/F中層H,32.0,中層,H,6441538,13066,493,342,3,ISL
51.0/F高層H,51.0,高層,H,6734873,13661,493,336,3,ISL
