,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
3.0,245,345,345,345,345,345,380,340,385,385,385,312,385,385,385,385,385,340,380,345,345,345,345,345
6.0,245,345,345,345,345,345,380,340,385,385,385,312,385,385,385,310,385,340,380,345,345,345,345,345
9.0,230,345,345,345,345,345,380,340,385,310,310,312,310,310,310,310,385,340,380,345,345,345,345,345
