,1,10,2,3,4,5,6,7,8,9
6.0,7216958,4981986,7216958,4973946,8606880,5040678,6367122,6684010,4897566,7017600
17.0,7643538,5274240,7643538,5266602,9120945,5332128,6838022,7152140,5194644,7220775
28.0,8076766,5566092,8076766,5560866,9642750,5624382,7331082,7621378,5498556,7661955
