,1,2,3,4,5,6,7,8
2.0,3872288,3872288,3965664,4071865,3281187,3838870,3571670,3659863
5.0,3930302,3930302,4025052,4133046,3332091,4133046,3562001,3930302
8.0,3311193,3311193,3382995,4193910,3395870,4193910,3368035,3311193
