,1,2,3,4,5,6,7,8
6.0,7936152,6625444,6625444,8325441,8024034,6487735,6435018,7660866
16.0,8125302,6709407,6709407,8543145,8235300,6770812,6645886,7928586
25.0,8405244,6946479,6946479,8385657,8437254,7008703,6957315,8255670
