,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,5201440,8816,590
14.0/F中層A,14.0,中層,A,5336550,9045,590
23.0/F高層A,23.0,高層,A,5483460,9294,590
6.0/F低層B,6.0,低層,B,5209074,8814,591
14.0/F中層B,14.0,中層,B,5344413,9043,591
23.0/F高層B,23.0,高層,B,5491572,9292,591
6.0/F低層C,6.0,低層,C,5209074,8814,591
14.0/F中層C,14.0,中層,C,5344413,9043,591
23.0/F高層C,23.0,高層,C,5491572,9292,591
6.0/F低層D,6.0,低層,D,4973700,8430,590
14.0/F中層D,14.0,中層,D,5004970,8483,590
23.0/F高層D,23.0,高層,D,5168400,8760,590
6.0/F低層E,6.0,低層,E,4329962,9002,481
14.0/F中層E,14.0,中層,E,4413656,9176,481
23.0/F高層E,23.0,高層,E,4539197,9437,481
6.0/F低層F,6.0,低層,F,4395859,9139,481
14.0/F中層F,14.0,中層,F,4404036,9156,481
23.0/F高層F,23.0,高層,F,4529577,9417,481
6.0/F低層G,6.0,低層,G,5201440,8816,590
14.0/F中層G,14.0,中層,G,5336550,9045,590
23.0/F高層G,23.0,高層,G,5483460,9294,590
6.0/F低層H,6.0,低層,H,5294769,8959,591
14.0/F中層H,14.0,中層,H,5311908,8988,591
23.0/F高層H,23.0,高層,H,5463204,9244,591
6.0/F低層J,6.0,低層,J,5280585,8935,591
14.0/F中層J,14.0,中層,J,5363916,9076,591
23.0/F高層J,23.0,高層,J,5431290,9190,591
6.0/F低層K,6.0,低層,K,5226220,8858,590
14.0/F中層K,14.0,中層,K,5298790,8981,590
23.0/F高層K,23.0,高層,K,5462810,9259,590
6.0/F低層L,6.0,低層,L,4086817,9571,427
14.0/F中層L,14.0,中層,L,4201253,9839,427
23.0/F高層L,23.0,高層,L,4193567,9821,427
6.0/F低層M,6.0,低層,M,4193494,8773,478
14.0/F中層M,14.0,中層,M,4289094,8973,478
23.0/F高層M,23.0,高層,M,4363184,9128,478
