,A,B,C,D,E,F,G,H
8.0,5220149,4462019,4638121,5696089,5811967,4620525,4665570,5615722
22.0,5225836,4675462,4728938,5839379,6003228,4809350,4955860,5856200
37.0,5787815,5031815,5240648,6398833,6419392,5227495,5273450,6783847
