,A,B,C,D,E,F,G,H
7.0,9230904,6433882,6340594,9060012,8177981,5791068,5874066,7760976
16.0,9718398,6615674,6622850,9500728,8389799,5993604,6044238,8056368
22.0,9994104,6967896,6812416,10418488,8791458,6227982,6298452,8317488
