,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層A,10.0,低層,A,7931490,22155,358
19.0/F中層A,19.0,中層,A,7664064,21408,358
27.0/F高層A,27.0,高層,A,8203570,22915,358
10.0/F低層B,10.0,低層,B,5957010,22063,270
19.0/F中層B,19.0,中層,B,5763420,21346,270
27.0/F高層B,27.0,高層,B,6185430,22909,270
10.0/F低層C,10.0,低層,C,5778279,22139,261
19.0/F中層C,19.0,中層,C,6012657,23037,261
27.0/F高層C,27.0,高層,C,6023880,23080,261
10.0/F低層D,10.0,低層,D,8180298,21641,378
19.0/F中層D,19.0,中層,D,9022860,23870,378
27.0/F高層D,27.0,高層,D,9223956,24402,378
10.0/F低層E,10.0,低層,E,5976432,22638,264
19.0/F中層E,19.0,中層,E,6083880,23045,264
27.0/F高層E,27.0,高層,E,6274224,23766,264
10.0/F低層F,10.0,低層,F,5886720,20440,288
19.0/F中層F,19.0,中層,F,5504832,19114,288
27.0/F高層F,27.0,高層,F,5655744,19638,288
10.0/F低層G,10.0,低層,G,5572600,20264,275
19.0/F中層G,19.0,中層,G,5628150,20466,275
27.0/F高層G,27.0,高層,G,5311075,19313,275
10.0/F低層H,10.0,低層,H,5684621,20087,283
19.0/F中層H,19.0,中層,H,5654340,19980,283
27.0/F高層H,27.0,高層,H,5678961,20067,283
10.0/F低層J,10.0,低層,J,5697610,20495,278
19.0/F中層J,19.0,中層,J,5895268,21206,278
27.0/F高層J,27.0,高層,J,6003688,21596,278
