,A,B,C,D,E,F,G,H
8.0,14296,14529,14298,14184,13675,14601,14861,13962
20.0,15440,15192,15270,15155,14224,15548,15661,14760
32.0,16415,16151,16157,15595,15145,15921,16615,14975
