,A,B,C,D,E,F,G,H
10.0,16516,16249,16007,16067,15917,16887,16575,16789
16.0,17224,16951,16951,16833,16664,17726,17106,17472
23.0,18379,17992,17992,17836,18045,18657,18588,18318
