,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層1,2.0,低層,1,4621190,9431,490,84,1,NTP
3.0/F中層1,3.0,中層,1,4642260,9474,490,83,1,NTP
4.0/F高層1,4.0,高層,1,3298680,6732,490,84,1,NTP
2.0/F低層2,2.0,低層,2,3350650,7054,475,167,2,NTP
3.0/F中層2,3.0,中層,2,3366800,7088,475,170,2,NTP
4.0/F高層2,4.0,高層,2,3383425,7123,475,172,2,NTP
2.0/F低層3,2.0,低層,3,3193515,6695,477,125,1,NTP
3.0/F中層3,3.0,中層,3,3208302,6726,477,127,1,NTP
4.0/F高層3,4.0,高層,3,3223566,6758,477,128,1,NTP
2.0/F低層4,2.0,低層,4,5716250,9146,625,89,1,NTP
3.0/F中層4,3.0,中層,4,5742500,9188,625,88,1,NTP
4.0/F高層4,4.0,高層,4,5768750,9230,625,87,1,NTP
2.0/F低層5,2.0,低層,5,4694760,8505,552,289,2,NTP
3.0/F中層5,3.0,中層,5,4818960,8730,552,227,2,NTP
4.0/F高層5,4.0,高層,5,4842144,8772,552,224,2,NTP
2.0/F低層6,2.0,低層,6,5347065,9235,579,94,1,NTP
3.0/F中層6,3.0,中層,6,5371962,9278,579,93,1,NTP
4.0/F高層6,4.0,高層,6,5453902,9307,586,91,1,NTP
