,1,10,11,12,13,14,15,16,2,5,6,7,8,9
4.0,4925412,4543506,4543506,3896638,3913502,3057054,3031842,4912232,4543506,3913502,3031842,3163902,5106870,4912232
10.0,5035862,4689036,4689036,4022591,4038401,3125988,3125988,5070098,4689036,4038401,3125988,3273810,5259030,5070098
17.0,5236206,4874958,4874958,4182272,4198082,3249954,3249954,5271076,4874958,4198082,3249954,3410982,5459374,5271076
