,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
71.0/F低層A,71.0,低層,A,80580511,51887,1553,111,2,KSWK
78.0/F中層A,78.0,中層,A,82142829,52893,1553,125,2,KSWK
86.0/F高層A,86.0,高層,A,93679520,54560,1717,120,2,KSWK
71.0/F低層B,71.0,低層,B,66201948,50382,1314,231,3,KSWK
78.0/F中層B,78.0,中層,B,67506750,51375,1314,259,3,KSWK
86.0/F高層B,86.0,高層,B,68776074,52341,1314,274,3,KSWK
71.0/F低層C,71.0,低層,C,48128207,46411,1037,379,4,KSWK
78.0/F中層C,78.0,中層,C,47023802,45346,1037,337,3,KSWK
86.0/F高層C,86.0,高層,C,52019576,49637,1048,278,3,KSWK
71.0/F低層D,71.0,低層,D,47901490,52639,910,52,1,KSWK
78.0/F中層D,78.0,中層,D,48947990,53789,910,59,1,KSWK
86.0/F高層D,86.0,高層,D,42657376,45967,928,65,1,KSWK
71.0/F低層E,71.0,低層,E,65478229,50719,1291,127,2,KSWK
78.0/F中層E,78.0,中層,E,66783430,51730,1291,141,2,KSWK
86.0/F高層E,86.0,高層,E,68062811,52721,1291,145,2,KSWK
