,1,2,3,4,5,6,7,78,8
4.0,11326,11331,11534,10954,10696,11331,11400,11848,10866
10.0,11673,11678,11887,11283,11011,11678,11747,12209,11187
16.0,12011,12015,12229,11616,11334,12015,12087,12570,11509
