,1,10,11,12,2,3,4,5,6,7,8,9
7.0,4311868,4179459,5561638,4162356,4975850,4495800,4063968,5498704,4385824,4678443,4980250,4445296
18.0,4542692,4617996,5838671,4440212,5707350,4594448,4081230,5731930,4618520,4964608,5310250,4554800
29.0,4817978,4591281,6108300,4551263,5567100,4816760,4178637,6043515,4893696,5189756,5792600,4905496
