,A,B,C,D,E,F,G,H
2.0,11625,11842,11118,11051,11113,11207,11372,11257
4.0,11757,11979,11245,11181,11231,11337,11526,11388
7.0,11960,11615,11439,11383,11702,11734,11704,11582
