,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5135130,13167,390,59,1,KYMT
10.0/F中層A,10.0,中層,A,5252520,13468,390,62,1,KYMT
12.0/F高層A,12.0,高層,A,5330910,13669,390,64,1,KYMT
7.0/F低層B,7.0,低層,B,4844645,13273,365,53,1,KYMT
10.0/F中層B,10.0,中層,B,4955605,13577,365,56,1,KYMT
12.0/F高層B,12.0,高層,B,5029335,13779,365,58,1,KYMT
7.0/F低層C,7.0,低層,C,5473900,14405,380,147,2,KYMT
10.0/F中層C,10.0,中層,C,5589800,14710,380,152,2,KYMT
12.0/F高層C,12.0,高層,C,5659340,14893,380,151,2,KYMT
7.0/F低層D,7.0,低層,D,,,,,,KYMT
10.0/F中層D,10.0,中層,D,,,,,,KYMT
12.0/F高層D,12.0,高層,D,,,,,,KYMT
7.0/F低層whole floor,7.0,低層,whole floor,5135130,13167,390,89,1,KYMT
10.0/F中層whole floor,10.0,中層,whole floor,5252520,13468,390,93,1,KYMT
12.0/F高層whole floor,12.0,高層,whole floor,5330910,13669,390,96,1,KYMT
