,A,B,C,D,E,F,G,H
5.0,8305524,6732528,6926458,9066816,8342412,5757015,6206662,8305524
13.0,7924840,7080249,7268767,9437736,8129968,6009575,6118266,7924840
21.0,9676744,7423009,7551995,9663808,9479624,6277920,6947655,9676744
