,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
8.0,5200586,4867032,4883340,4320540,4319460,3527240,3536832,5245229,4906896,4867032,4287600,4320540,3508492,3525496,5206409,5227760
20.0,5505150,5184226,5181221,4621320,4620240,3727697,3666644,5550732,5202857,5210104,4552784,4621320,3689160,3711243,5463420,3712634
32.0,5748925,5395778,5361020,4795980,4801832,3872966,3861760,5839632,5378304,5422108,4759804,4795980,3857019,3879862,5752110,3872966
