,1,2,3,4,5,6,7,8
8.0,12737,12397,12397,12713,12737,12100,12321,12737
16.0,12929,12931,12931,13284,13284,12679,12853,13284
24.0,13814,13451,13451,13814,13814,13178,13371,13814
