,A,B,C,D,E,F,G,H,J,K
9.0,9366,9325,9749,9067,9323,9150,8987,9009,8552,8338
20.0,9721,9677,10117,9457,9678,9545,9281,9414,8974,9017
31.0,10133,10087,10544,9858,10087,9949,9674,9728,9274,9320
