,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,5007625,4499108,4557141,5043546,5043546,4530561,4530561,4026789,4021455,4638653,4559799,4530561,5043546,5057238,4690041,4535877,4892195,4563343,5225571,4565658,4561571,4530561,5007625,5007625
18.0,5149245,4799019,4936349,5515920,5184867,4936349,5165380,4261485,4254246,4911984,4949639,4936349,5184867,5245503,4962043,4923059,5149245,4798576,5507532,4974663,4911098,4936349,5149245,5149245
28.0,5454795,5049314,5134370,5491959,5491959,5134370,5312013,4503420,4517136,5151204,5150761,5134370,5491959,5631813,5240690,5123295,5479045,5078109,5831973,5174472,5112663,5134370,5454795,5454795
