,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,7243,7298,7298,7384,7328,7806,8029,7384,7290,7740,7384,7345,7801,7682,7394,7384
20.0,7515,7573,7535,7280,7271,7848,8555,7667,7568,7661,7667,7357,8015,7990,7667,7515
32.0,7579,7610,7610,7620,7512,8057,8796,7657,7728,8029,7657,7677,8144,8057,7657,7579
