,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層1,7.0,低層,1,4950980,10763,460,213,2,NTW
14.0/F中層1,14.0,中層,1,5048960,10976,460,217,2,NTW
21.0/F高層1,21.0,高層,1,5168100,11235,460,202,2,NTW
7.0/F低層2,7.0,低層,2,5157980,11213,460,240,2,NTW
14.0/F中層2,14.0,中層,2,5207200,11320,460,203,2,NTW
21.0/F高層2,21.0,高層,2,5328180,11583,460,188,2,NTW
7.0/F低層3,7.0,低層,3,4933800,10964,450,165,2,NTW
14.0/F中層3,14.0,中層,3,5028300,11174,450,165,2,NTW
21.0/F高層3,21.0,高層,3,5145300,11434,450,153,2,NTW
7.0/F低層4,7.0,低層,4,5687415,12555,453,289,3,NTW
14.0/F中層4,14.0,中層,4,5057745,11165,453,166,2,NTW
21.0/F高層4,21.0,高層,4,5175525,11425,453,154,2,NTW
7.0/F低層5,7.0,低層,5,5824980,12663,460,173,2,NTW
14.0/F中層5,14.0,中層,5,6012660,13071,460,176,2,NTW
21.0/F高層5,21.0,高層,5,6201720,13482,460,180,2,NTW
7.0/F低層6,7.0,低層,6,5796460,12601,460,291,3,NTW
14.0/F中層6,14.0,中層,6,5125780,11143,460,168,2,NTW
21.0/F高層6,21.0,高層,6,5244920,11402,460,156,2,NTW
7.0/F低層7,7.0,低層,7,4933800,10964,450,165,2,NTW
14.0/F中層7,14.0,中層,7,5950800,13224,450,288,3,NTW
21.0/F高層7,21.0,高層,7,5145300,11434,450,153,2,NTW
7.0/F低層8,7.0,低層,8,4933800,10964,450,165,2,NTW
14.0/F中層8,14.0,中層,8,5028300,11174,450,165,2,NTW
21.0/F高層8,21.0,高層,8,5438250,12085,450,303,3,NTW
