,A,B,C,D,E,F,G,H
4.0,4443188,4931234,4681821,5531752,5440304,5617396,5648930,4597696
10.0,4549254,5056612,4802112,5666936,5577192,5732838,5789350,4694083
15.0,4461288,5163499,5004979,5737368,5531184,5656658,5892880,4755092
