,subjFloor,floorLv,unitNo,price,npsf,nfa
4.0/F低層A,4.0,低層,A,7807430,14731,530
10.0/F中層A,10.0,中層,A,7981800,15060,530
16.0/F高層A,16.0,高層,A,8352800,15760,530
4.0/F低層B,4.0,低層,B,7852140,14985,524
10.0/F中層B,10.0,中層,B,8068028,15397,524
16.0/F高層B,16.0,高層,B,8453168,16132,524
4.0/F低層C,4.0,低層,C,7781400,14850,524
10.0/F中層C,10.0,中層,C,8056500,15375,524
16.0/F高層C,16.0,高層,C,8339460,15915,524
4.0/F低層D,4.0,低層,D,7623693,14861,513
10.0/F中層D,10.0,中層,D,7930980,15460,513
16.0/F高層D,16.0,高層,D,8211591,16007,513
4.0/F低層E,4.0,低層,E,7531065,14913,505
10.0/F中層E,10.0,中層,E,7887090,15618,505
16.0/F高層E,16.0,高層,E,8160800,16160,505
4.0/F低層F,4.0,低層,F,9252970,15683,590
10.0/F中層F,10.0,中層,F,9098390,15421,590
16.0/F高層F,16.0,高層,F,9506080,16112,590
4.0/F低層G,4.0,低層,G,8822270,14953,590
10.0/F中層G,10.0,中層,G,9157980,15522,590
16.0/F高層G,16.0,高層,G,9562130,16207,590
4.0/F低層H,4.0,低層,H,9552631,14719,649
10.0/F中層H,10.0,中層,H,9978375,15375,649
16.0/F高層H,16.0,高層,H,10337272,15928,649
