,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,5522,5355,5527,5579,5632,5495,5416,5472,5350,5402,5389,5449,5263,5558,5390,5333,5310,5222
18.0,5777,5574,5951,5970,6065,5772,5835,5752,5595,5747,5698,5693,5688,5870,5749,5788,5576,5577
30.0,5986,5836,6252,6269,6257,5795,6117,6035,5931,5966,5966,5918,5953,6032,5940,5959,5731,5777
