,1,2,3,4,5,6,7,8
7.0,6085950,6079450,4747292,4747292,6139250,5922800,4710354,4844444
21.0,6446050,6098950,5010412,5010412,6505850,6446050,4979040,5133370
34.0,6387550,6344000,5096938,5096938,6556550,6387550,5081252,5182452
