,1,10,2,3,4,5,6,7,8,9
3.0,10396,11697,10736,10396,10412,10412,10479,10396,10628,10324
6.0,10632,12062,10583,10632,10632,10632,10720,10649,10852,10561
9.0,10869,12256,10839,10869,10869,10887,10960,10887,11059,10765
