,1,10,2,3,4,5,6,610,7,8,9
3.0,10527,12331,12622,13136,12973,12991,11960,9548,12511,13249,13093
8.0,10836,12733,13197,13570,12943,13523,12046,9869,13301,13516,13525
12.0,10897,12868,12878,13549,13748,13864,12478,10126,13269,14013,13464
