,A,B,C,D,E,F,G,H,J,K
6.0,5737920,5719572,7976536,5464870,4770756,4689550,5531044,5372523,5139350,5820735
16.0,5633000,5782770,8423997,5644610,4923124,4877556,5673568,5781564,5474320,5889030
23.0,5499700,5882647,8731091,5735872,5132232,5108670,5849900,5773527,5508816,5728950
