,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,7289740,19702,370,148,2,HQB
10.0/F中層A,10.0,中層,A,7393710,19983,370,148,2,HQB
12.0/F高層A,12.0,高層,A,7471040,20192,370,144,2,HQB
7.0/F低層B,7.0,低層,B,6577200,20880,315,268,2,HQB
10.0/F中層B,10.0,中層,B,6628860,21044,315,275,2,HQB
12.0/F高層B,12.0,高層,B,6723360,21344,315,242,2,HQB
7.0/F低層C,7.0,低層,C,6770610,20517,330,160,2,HQB
10.0/F中層C,10.0,中層,C,6616500,20050,330,310,3,HQB
12.0/F高層C,12.0,高層,C,6186840,18748,330,227,2,HQB
