,A,B,C,D,E,F,G,H
5.0,10229371,7078247,7092206,9265296,9265296,7061186,7017758,10100950
13.0,10691987,7383794,7441181,9680160,9680160,7307278,7409644,10551550
21.0,11171125,7714157,7575084,10117728,10117728,7670729,7738456,11025431
