,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,9195,8941,10069,9424,9413,10737,8777,10016,9447,9413,10033,8777,9886,10164,8753,8816,9806,10016
18.0,10047,9617,10585,10090,10090,10993,9398,10294,10311,10090,10540,9398,10057,10571,9142,9210,10438,10294
28.0,10243,9684,10773,10267,10267,11070,9674,10471,10529,10267,10619,9674,10263,10625,9269,9614,10584,10471
