,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
7.0,3851172,4400245,4310605,3887004,3716310,4162035,4261635,3689532,4123440,4261635,3922578,3881592,4261635,4264955,3966138,3854331
19.0,4028427,4618120,4428050,4059792,3830554,4380740,4414770,4170507,4322225,4414770,4110612,4034901,4380325,4319320,4159254,4140747
31.0,4182867,4482000,4444650,4306269,4029636,4516030,4540100,4182486,4444650,4540100,4246737,4082364,4518105,4472040,4239114,4337658
