,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層B,2.0,低層,B,5120100,11378,450,270,3,NYL
2.0/F中層B,2.0,中層,B,5120100,11378,450,270,3,NYL
4.0/F高層B,4.0,高層,B,5496769,11287,487,281,3,NYL
2.0/F低層C,2.0,低層,C,5700072,10878,524,267,3,NYL
2.0/F中層C,2.0,中層,C,5700072,10878,524,267,3,NYL
4.0/F高層C,4.0,高層,C,6188623,11191,553,269,3,NYL
2.0/F低層D,2.0,低層,D,5770650,10950,527,233,3,NYL
2.0/F中層D,2.0,中層,D,5770650,10950,527,233,3,NYL
4.0/F高層D,4.0,高層,D,5823877,11051,527,235,3,NYL
2.0/F低層E,2.0,低層,E,7147327,11363,629,211,3,NYL
2.0/F中層E,2.0,中層,E,7147327,11363,629,211,3,NYL
4.0/F高層E,4.0,高層,E,7208340,11460,629,213,3,NYL
2.0/F低層F,2.0,低層,F,7309170,11385,642,208,3,NYL
2.0/F中層F,2.0,中層,F,7309170,11385,642,208,3,NYL
4.0/F高層F,4.0,高層,F,7370802,11481,642,210,3,NYL
2.0/F低層G,2.0,低層,G,5856774,10866,539,326,4,NYL
2.0/F中層G,2.0,中層,G,5856774,10866,539,326,4,NYL
4.0/F高層G,4.0,高層,G,5912291,10969,539,325,4,NYL
2.0/F低層H,2.0,低層,H,5374516,11291,476,279,3,NYL
2.0/F中層H,2.0,中層,H,5374516,11291,476,279,3,NYL
4.0/F高層H,4.0,高層,H,5423544,11394,476,280,3,NYL
