,1,10,2,3,4,5,6,7,8,9
8.0,4613104,5619776,6537384,4660021,5628640,5662434,4691299,6353610,4584232,5608142
18.0,4764682,5803150,6778710,4814406,5814230,5852456,4850496,6726390,4737013,5780990
29.0,4931899,6251890,7034424,4986836,6303966,6307290,5039768,6982104,4905032,6214772
