,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,6184432,8989,688
19.0/F中層A,19.0,中層,A,6570400,9550,688
30.0/F高層A,30.0,高層,A,6715568,9761,688
8.0/F低層B,8.0,低層,B,6433380,9270,694
19.0/F中層B,19.0,中層,B,6655460,9590,694
30.0/F高層B,30.0,高層,B,6940694,10001,694
8.0/F低層C,8.0,低層,C,6276258,9822,639
19.0/F中層C,19.0,中層,C,5956587,9351,637
30.0/F高層C,30.0,高層,C,6468735,10155,637
8.0/F低層D,8.0,低層,D,5867407,9211,637
19.0/F中層D,19.0,中層,D,6211387,9751,637
30.0/F高層D,30.0,高層,D,6012643,9439,637
8.0/F低層E,8.0,低層,E,6119400,8742,700
19.0/F中層E,19.0,中層,E,6353200,9076,700
30.0/F高層E,30.0,高層,E,6647900,9497,700
8.0/F低層F,8.0,低層,F,6214704,9033,688
19.0/F中層F,19.0,中層,F,6461008,9391,688
30.0/F高層F,30.0,高層,F,6743776,9802,688
