,1,2,4,5,6,7,8
4.0,4885608,4885608,4834830,4935840,4885608,4885608,4270266
10.0,4988256,4988256,4936386,5039580,4988256,4988256,4366908
16.0,5088174,5088174,5035758,5140590,5088174,5088174,4472832
