,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
5.0/F低層A,5.0,低層,A,10547795,14045,751,416,3,KYT
13.0/F中層A,13.0,中層,A,10951082,14582,751,361,3,KYT
21.0/F高層A,21.0,高層,A,11424963,15213,751,325,3,KYT
5.0/F低層B,5.0,低層,B,6964507,13471,517,307,4,KYT
13.0/F中層B,13.0,中層,B,7418433,14349,517,314,4,KYT
21.0/F高層B,21.0,高層,B,7757585,15005,517,314,4,KYT
5.0/F低層C,5.0,低層,C,7107716,13748,517,360,4,KYT
13.0/F中層C,13.0,中層,C,7445317,14401,517,384,4,KYT
21.0/F高層C,21.0,高層,C,7794292,15076,517,370,4,KYT
5.0/F低層D,5.0,低層,D,9751712,14174,688,350,4,KYT
13.0/F中層D,13.0,中層,D,10151440,14755,688,326,4,KYT
21.0/F高層D,21.0,高層,D,10708720,15565,688,359,5,KYT
5.0/F低層E,5.0,低層,E,9424912,13699,688,368,4,KYT
13.0/F中層E,13.0,中層,E,9615488,13976,688,395,4,KYT
21.0/F高層E,21.0,高層,E,10068192,14634,688,331,4,KYT
5.0/F低層F,5.0,低層,F,7128396,13788,517,326,3,KYT
13.0/F中層F,13.0,中層,F,7463412,14436,517,334,3,KYT
21.0/F高層F,21.0,高層,F,7717776,14928,517,387,3,KYT
5.0/F低層G,5.0,低層,G,7030683,13599,517,379,4,KYT
13.0/F中層G,13.0,中層,G,7325890,14170,517,384,4,KYT
21.0/F高層G,21.0,高層,G,7678484,14852,517,327,3,KYT
5.0/F低層H,5.0,低層,H,10662698,14198,751,331,4,KYT
13.0/F中層H,13.0,中層,H,10737047,14297,751,320,4,KYT
21.0/F高層H,21.0,高層,H,11438481,15231,751,351,5,KYT
