,A,B,C,D,E,F,G,H
3.0,4875277,4537425,4427739,4059158,4268570,4335050,4250842,4821705
7.0,5027759,4708923,4528032,4133671,4371614,4454714,4358595,4944870
11.0,5140047,4903146,4493793,4323416,4482691,4569946,4493771,4945185
