,A,B,C,D,E,F,G,H,J,K
5.0,11231,11217,11218,11223,11119,11088,11140,11025,10929,10975
14.0,11675,11661,11662,11667,11567,11536,11597,11470,11364,11452
23.0,12109,12095,12096,12101,12005,11974,12041,11214,11789,11940
