,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,5263200,11696,450,344,4,NTW
16.0/F中層A,16.0,中層,A,5018400,11152,450,345,3,NTW
26.0/F高層A,26.0,高層,A,5045400,11212,450,375,4,NTW
7.0/F低層B,7.0,低層,B,7364325,11175,659,248,4,NTW
16.0/F中層B,16.0,中層,B,7439451,11289,659,371,4,NTW
26.0/F高層B,26.0,高層,B,8581770,12087,710,237,4,NTW
7.0/F低層C,7.0,低層,C,5812665,12135,479,392,3,NTW
16.0/F中層C,16.0,中層,C,5998038,12522,479,387,3,NTW
26.0/F高層C,26.0,高層,C,6510702,12867,506,328,3,NTW
7.0/F低層D,7.0,低層,D,5693873,11887,479,340,4,NTW
16.0/F中層D,16.0,中層,D,5873019,12261,479,340,4,NTW
26.0/F高層D,26.0,高層,D,6290592,12432,506,344,5,NTW
7.0/F低層E,7.0,低層,E,7602883,11537,659,301,4,NTW
16.0/F中層E,16.0,中層,E,7842759,11901,659,323,4,NTW
26.0/F高層E,26.0,高層,E,8848730,12463,710,321,5,NTW
7.0/F低層F,7.0,低層,F,4903200,10896,450,332,3,NTW
16.0/F中層F,16.0,中層,F,5062500,11250,450,352,3,NTW
26.0/F高層F,26.0,高層,F,5148000,11440,450,383,3,NTW
