,A,B,C,D,E,F,G,H,J,K
5.0,11871,11891,11840,11891,11542,11520,12156,11891,11157,11285
12.0,12163,12193,12140,12193,11973,11812,12474,12193,11538,11572
18.0,13692,12440,12386,12440,12214,12055,12737,12440,11737,11810
