,1,2,3,4,5,6,7,8
11.0,7856640,5852381,5948705,7994466,8371674,5519866,5477230,8072592
24.0,7827600,6249543,6167528,8344332,8255052,5627578,5965300,8312304
37.0,8395200,6414271,6269436,8683596,8724888,5840384,6047580,8896272
