,1,2,3,4,5,6,7,8
8.0,6842550,6842550,5488582,5293266,6783400,6862700,5261388,4402200
20.0,7278050,7278050,5834686,5669730,7216950,7295600,5511352,4632430
32.0,7712900,7712900,6182814,6182814,7653750,7727850,5845818,4763484
