,A,B,C,D,E,F,G,H
18.0,20786,19125,18409,18833,18673,18764,18316,18158
39.0,23451,20571,19263,21262,20501,19551,19749,18767
62.0,24764,23703,20030,23770,22687,19937,20957,19047
