,1,10,11,14,15,20,21,22,23,24,3,4,5,9
6.0,2631186,2631186,2631186,2205609,2658999,3397170,3342780,2631186,2448687,2631186,2597277,3342780,3324160,2636901
18.0,2683764,2683764,2683764,2683764,2712339,3430000,3408440,2353437,2659380,2683764,2664714,3408440,3413340,2702433
28.0,2791206,2791206,2791206,2791206,2820162,3625510,3545150,2426970,2766060,2640711,2771394,3545150,3549070,2807208
